Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.1278132970050452,1.1289776708111734,1.1228873539662347,1.126559440594151,0.003232971812789438
orography,0.8707174411581734,0.8710713482203706,0.8710282536779972,0.8709390143521804,0.0001930940059205285
altitude,0.9185791136391762,0.9194330220278205,0.9194321612533816,0.9191480989734595,0.0004927559418263727
latitude,0.9450252637245736,0.9467423492256684,0.9475747715856192,0.9464474615119537,0.0013000833266210961
longitude,0.8709698630669566,0.871479935621692,0.8715748259944623,0.871341541561037,0.00032536091180800227
cape,0.8546149826978021,0.854919331534015,0.8566448579757711,0.8553930574025294,0.0010947193977920344
sd,0.8653465570531937,0.8675267885012483,0.8676262590226047,0.8668332015256822,0.0012884321622965685
stl1,1.0660080733746626,1.0848591471326408,1.0892432474835378,1.0800368226636137,0.012345421780193204
swvl1,0.8787742735124466,0.8785167367918434,0.8793671402126181,0.8788860501723027,0.000436081426780319
t2m,1.5759112166100573,1.6415465541510748,1.600579341365831,1.6060123707089875,0.033153246287709534
tcc,0.8606885672289828,0.8601304450068538,0.8605843286246756,0.8604677802868373,0.00029675366888751343
tcw,0.8661722234525084,0.8638800202081317,0.8638600943097314,0.8646374459901239,0.0013291936106675749
tcwv,0.888344126096868,0.8883515304845899,0.8841061981594482,0.886933951580302,0.002448909096537104
u10,0.8643969723541117,0.8652068926838681,0.8631099221801191,0.8642379290726997,0.0010574934502965492
u100,0.871758797808502,0.8745385211981238,0.8705815161521213,0.8722929450529158,0.0020318605248782176
v10,0.8603897738641542,0.8608861112796149,0.8588706212537923,0.8600488354658538,0.001050109163194135
v100,0.8671039598651517,0.8638610910586558,0.8631251091639506,0.8646967200292527,0.002116960098345655
vis,0.8620284594321027,0.8610159896533547,0.8603349820373096,0.8611264770409224,0.0008521279356865601
cp6,0.8584504732648637,0.8609457596992511,0.8588888985192107,0.8594283771611085,0.001332250539953896
mn2t6,1.4924076871516012,1.4762658139810443,1.5180124837029982,1.4955619949452146,0.021051326596229374
mx2t6,1.5604099290224556,1.4820658446799664,1.4994223210629711,1.5139660315884642,0.04114715694617031
p10fg6,0.9212929471744115,0.9188284284927417,0.9221981590562199,0.9207731782411245,0.0017439583784074713
slhf6,0.8807836701045101,0.8834306298090664,0.8818069971426522,0.8820070990187429,0.0013347769439114021
sshf6,0.911331884789491,0.9072716052509832,0.9015258695698294,0.9067097865367678,0.0049270897924424675
ssr6,0.8570174961741256,0.8556645972687777,0.8570148132180315,0.856565635553645,0.0007803231975666736
ssrd6,0.861918425771197,0.8600264879360567,0.8594367483380718,0.8604605540151086,0.0012965302700894768
str6,0.8817850114928932,0.8808863020571309,0.8803277141884291,0.8809996759128178,0.0007352340319684279
strd6,0.9855165681851864,1.006042608885956,0.9800981755049245,0.9905524508586888,0.01368570391290333
tp6,0.8786109333663241,0.8752248189858937,0.8738796808744729,0.8759051444088969,0.002437892439444477
z,0.8687595128465846,0.8671309167470744,0.8695630137554264,0.8684844811163618,0.0012391552783976246
q,0.859072033681465,0.8596124913517136,0.8583393324556184,0.8590079524962656,0.0006389938907368063
u,0.8647765086565715,0.8678364299748885,0.8650836520025883,0.8658988635446828,0.0016849946624086874
v,0.865657106922578,0.8627010905317601,0.864594329645254,0.8643175090331975,0.0014973244351644478
t,0.9229735257852377,0.9177461205788853,0.9266572479577287,0.9224589647739506,0.004477792711397668
cos,0.8821641950498381,0.8843514210163224,0.8830557700848353,0.8831904620503318,0.0010998162579689131
