station_id,cape,model_orography,sd,station_altitude,station_latitude,station_longitude,stl1,swvl1,t2m,tcc,tcw,tcwv,u10,u100,v10,v100,vis,cp6,mn2t6,mx2t6,p10fg6,slhf6,sshf6,ssr6,ssrd6,str6,strd6,tp6,z,q,u,v,t,transformed_time,no_permutation
1.2898176545539026,1.1457940012138224,1.1582643760813394,1.1332219906555907,1.1862589019377052,1.1649713002280109,1.1500072051143655,1.4324314663760795,1.1712477966136343,1.5046361100000667,1.151707495448457,1.140336841031351,1.1459933851831028,1.1470211935497725,1.156100389970114,1.1384363864247902,1.1418391212537,1.1532657055730935,1.1557480720303617,1.5096354007010069,1.802278227608467,1.186464779689986,1.1428856193684804,1.1621114408964164,1.1507052174173749,1.1470106636557735,1.1510193735014478,1.1906224287105165,1.162888467293551,1.1572432323886896,1.152752387482452,1.15814035123607,1.152609415804562,1.1804892039636037,1.18519894848169,1.1428401004262974
1.3021319179680062,1.1117046591925084,1.1301023123941292,1.1145028002996649,1.1867404516449809,1.1483822350126456,1.1297051202338393,1.4376010164960609,1.1356764690250298,1.617058738744554,1.1196324997198257,1.131684012072442,1.1306754818331703,1.1195567386715717,1.1293001140236325,1.1220632000124913,1.122061201038129,1.124261428571701,1.124191454174997,1.5855602421117605,1.8701811493237364,1.1632527936739565,1.1132201827266737,1.1302072268455452,1.1172375880516414,1.1144569268948443,1.116953768004216,1.2165669836267652,1.1165066327718391,1.1327473226999638,1.1217922891610668,1.1314715128453818,1.1260507927806058,1.197131569944445,1.144095811054488,1.114712790552641
1.2879500850087933,1.103654011079025,1.1264780088923705,1.1066527782921092,1.2078856157598838,1.1460714266609526,1.1262141495788132,1.4337572500108045,1.1286711573907622,1.573792239384851,1.1110486698827546,1.1069038858664964,1.1260949101185496,1.113098138249169,1.125171942359947,1.1147136388513286,1.1112439708451252,1.107239647247034,1.109265172201196,1.5727716169202028,1.7423192266846004,1.1377849047448807,1.1070605087350291,1.1204489135974438,1.103039877910957,1.106631904841869,1.1019647343937646,1.1495212888265105,1.105045894847251,1.11963874861014,1.1029665423274568,1.108157688742062,1.10906355334089,1.1720137332893132,1.133788276132098,1.102925532428901
1.2898396125949525,1.115202697718248,1.1427701856503416,1.1218330928974083,1.182408149068706,1.1618296114891051,1.1378050690947024,1.4519363505104992,1.1364258834599392,1.614967773729812,1.1262390411314958,1.114765886640562,1.141274207411557,1.127773568549251,1.1333372168662552,1.1242264435527831,1.122688895807577,1.1212917779837548,1.1190851485780078,1.5466990174498785,1.8407449747318665,1.162962093482704,1.1238091502385392,1.129029076482701,1.118076474972812,1.1175747747776663,1.118668494308091,1.1642202472193723,1.1202613729233402,1.136533099781502,1.116480057612785,1.1287132762400325,1.121210053777396,1.199724146140513,1.1391026148291603,1.1171027847769837
1.3014030576597977,1.1179714843379562,1.130463451683814,1.1171125417924468,1.216085402469095,1.1335838404223402,1.12652100716444,1.408647891693927,1.1493194944263394,1.6003633757524995,1.115658168703858,1.1197414241952086,1.1313888013589397,1.12870348401757,1.131535104838368,1.1246154495333476,1.1198833690202528,1.1244904782483989,1.1222379237392313,1.5248165651011734,1.7825145479087543,1.145867063887469,1.1229669239753786,1.1340006696500586,1.1221053979214868,1.1263040918088232,1.1151465906282596,1.179011616322464,1.12045959996739,1.1270046541774212,1.1227237663904377,1.1256131535269245,1.1272260639615317,1.1705086157281648,1.1573809074778807,1.1178379149380133
1.2755008549033835,1.1117635150676306,1.1302521298015002,1.11481296936257,1.2087548429621155,1.1514580546960245,1.1289151244733535,1.4888341530521425,1.1289082805746948,1.6526151138051524,1.1164462040929255,1.125010024169535,1.1304890101822829,1.120297327323044,1.1248856988569185,1.1188851310274197,1.1154881570512434,1.1170705831762586,1.1166391632831063,1.5703834683140654,1.8470891086349133,1.167196398367491,1.1180700332513906,1.124954090653528,1.116302287305668,1.115792613942733,1.114237334409384,1.1724691789821196,1.1230200965456023,1.1308892081151556,1.1149191429439511,1.1246644201905225,1.1172901810046176,1.2032814661682152,1.1380561051587317,1.1122786894775205
1.2974729162483696,1.108133044729831,1.1141514099601684,1.105429598597033,1.226792265999982,1.1332113068962866,1.1130679381598485,1.481800903739001,1.1322895053946411,1.5668710975230098,1.114443348166003,1.1168240386049195,1.128965510156034,1.1128060939941546,1.1157049566157764,1.1177051036222565,1.107019380858525,1.112588512618185,1.1088345842247738,1.5190395226143183,1.8485520205965549,1.1479085258669128,1.1123687971323275,1.1331422184473314,1.1106848858298768,1.1137221026875637,1.1077911382958918,1.16967326207055,1.118078370893937,1.118101227807044,1.1131328162853502,1.11920292280506,1.1172753272933171,1.191040132505743,1.1452455453358314,1.106244721747898
1.3256403549362594,1.1036114400979953,1.1186886058452143,1.1066441639110969,1.2094482219548386,1.138459289342841,1.1215443200159327,1.448575335800796,1.1306091160301772,1.545630212473569,1.1107873601799458,1.1126959391702484,1.1148570839208376,1.1152381123684256,1.1205526673415307,1.1084203201596208,1.111719278173332,1.1133365903124437,1.1097957792088442,1.5562119472604867,1.8515956496467216,1.1389651804377612,1.1075724544896894,1.1209805302001772,1.1061539134519596,1.1089493894938631,1.107441214287803,1.1416519227142152,1.1127876949420887,1.1197620655328937,1.1076219967216947,1.1130302561069254,1.1149112802576513,1.1897905428451794,1.1393137180856352,1.104476759054153
1.2829816385403274,1.131202965076162,1.1465571091350486,1.1418075553129636,1.216627491300456,1.1961591532614708,1.1591092147981623,1.530860683542137,1.14508617474833,1.81674561462109,1.1471284985948578,1.1572935017940542,1.1667282195989583,1.1481085214569733,1.1491658351793532,1.1481317028186924,1.1379497582847973,1.1430013576619595,1.1485484287909165,1.6920922283276203,1.9166828570596348,1.1896825830589728,1.139408788749626,1.1479370823698225,1.1388651082496786,1.1363464539904675,1.14105943737212,1.2572877431723903,1.1387436155026087,1.1484446611803885,1.1406159477801348,1.147377024790076,1.142419407963074,1.2519639068364488,1.144082937957291,1.1377900727121033
1.2819327847793898,1.1466688078653433,1.1643914400281594,1.1576825731334657,1.2620945305221474,1.1953227962734376,1.1619342615492831,1.64599982256907,1.14519351561929,1.7790526768902926,1.1591831275154112,1.1972329185086137,1.1666225133077377,1.1647099846084856,1.159902138830293,1.156986825780174,1.16029045331396,1.16292249712248,1.1645759813459982,1.7348526029044045,2.0246497156414502,1.2137296571903715,1.153784284780566,1.17752510549016,1.16040342755589,1.145417773664779,1.1584368771824654,1.2492376342512022,1.163710965464233,1.1643263187685422,1.154038299693545,1.1685205858810963,1.1593859135299944,1.2850523308096096,1.1573284493655889,1.1531270581993736
