Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,0.966489306674757,0.9702688377579121,0.9669453440203903,0.9679011628176865,0.0020631059066568364
orography,0.6426171054512049,0.6432360683100751,0.6433427344785226,0.6430653027466008,0.00039179717912847425
altitude,0.6842843614082638,0.6840180926584623,0.6838783964227934,0.6840602834965064,0.00020624486046481622
latitude,0.6761775959319043,0.6760241286009716,0.6747780025972664,0.6756599090433807,0.0007675983912108368
longitude,0.6385089626338056,0.6385908732246849,0.6386169743365374,0.6385722700650094,5.635769818038029e-05
cape,0.621364196552034,0.6217495758837406,0.621738402133162,0.6216173915229789,0.00021934443954502834
sd,0.6369223078780707,0.636966718328808,0.6383414104725044,0.6374101455597944,0.0008068047008212423
stl1,0.8262618653306949,0.8332637321221026,0.8517124918100377,0.8370793630876117,0.013147352463384812
swvl1,0.6558943952477444,0.6573895929825618,0.6571931013540069,0.6568256965281044,0.0008124923360396305
t2m,2.2134713011867766,2.116168721735364,2.2082982561680344,2.179312759696725,0.054745476947788446
tcc,0.6255908104100625,0.6275658473800767,0.6280872480953241,0.6270813019618211,0.0013168669165344684
tcw,0.6612570542588972,0.658370310180567,0.6637264877598472,0.6611179507331039,0.0026807968793554813
tcwv,0.6794906604859015,0.6818469840800508,0.684899921813248,0.6820791887930668,0.0027120962922510348
u10,0.6453326088438753,0.6417848741746764,0.6420564446655422,0.643057975894698,0.0019745642362277386
u100,0.6679879389456201,0.6678650189668753,0.672493356587339,0.6694487714999449,0.0026374042344852813
v10,0.6298391606255523,0.629306867206075,0.6289430496001919,0.6293630258106063,0.0004506873462727067
v100,0.6346601449406959,0.6333714956871926,0.6352523144519272,0.6344279850266052,0.0009616618302331339
vis,0.6282057127549873,0.6288581176938156,0.6278368634427519,0.6283002312971849,0.0005171463791261588
cp6,0.630318739056633,0.62945255858799,0.6295634066531482,0.6297782347659237,0.00047136025457572783
mn2t6,1.3388166039975442,1.3241416464238003,1.3552910659888788,1.3394164388034078,0.015583370500506899
mx2t6,1.1997728232835834,1.1696554542830793,1.1728484317050945,1.1807589030905856,0.01654374948533851
p10fg6,0.6775975051251061,0.6732900304822568,0.6765036126481317,0.6757970494184983,0.0022389747983843147
slhf6,0.6497555340492206,0.6477177181914809,0.6489074329398572,0.6487935617268529,0.0010236690663378975
sshf6,0.7095483590151095,0.7060837771454325,0.7067165959454034,0.7074495773686484,0.0018449331174978825
ssr6,0.6214820362280029,0.6213173412349696,0.6220951933056276,0.6216315235895334,0.000409906470307212
ssrd6,0.6280082654631,0.6279920238119739,0.6261034492502073,0.6273679128417604,0.001095087703602002
str6,0.6435903409991525,0.6403672356974665,0.6428956621924962,0.6422844129630384,0.0016962668309625378
strd6,0.6637086986735149,0.669972727606207,0.6634758904333216,0.6657191055710144,0.0036855834318167066
tp6,0.6399851015129759,0.638966948455768,0.6411638736749842,0.6400386412145761,0.001099440757586613
z,0.640159077447112,0.6393709912293192,0.6389148600273373,0.6394816429012561,0.0006294458604951744
q,0.6240131622072207,0.6253797146221245,0.6241460630150961,0.6245129799481471,0.0007535498672878298
u,0.6300125198902422,0.6312563129252416,0.6305541833559886,0.6306076720571575,0.0006236193224578859
v,0.625727199836396,0.6260100983568245,0.6255506320597884,0.6257626434176697,0.00023177468610298754
t,0.7540157700230279,0.7675231860718228,0.7577051288146575,0.7597480283031693,0.006981593716260798
cos,0.6514015180279363,0.6539661359412603,0.6514883373436196,0.6522853304376054,0.0014562674047823032
