Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.1704292359744417,1.1721507096892347,1.1726399727290235,1.1717399727975666,0.0011611924238245867
orography,0.860303448390259,0.8602904846938075,0.8595462840968594,0.8600467390603086,0.0004334551789829586
altitude,0.9009223628387001,0.8995602593036927,0.8994736953300847,0.8999854391574925,0.0008125532712920478
latitude,0.8735093598167134,0.8732331248289571,0.8734444383883142,0.8733956410113283,0.00014443798017043478
longitude,0.8636608752307529,0.8631818037201918,0.863643177226062,0.8634952853923356,0.00027162727020686473
cape,0.8463687938628885,0.846112679169225,0.8473379587819367,0.84660647727135,0.0006462952764218605
sd,0.8645779466624421,0.8670606273902244,0.8652101966649743,0.8656162569058803,0.0012901897490132153
stl1,1.1489036538581296,1.1067453322369456,1.1336879346356559,1.1297789735769104,0.02134926235020522
swvl1,0.875525538497231,0.8755189895511991,0.8773333718076978,0.8761259666187092,0.0010456486933816444
t2m,1.5054071692166655,1.5278954963453097,1.5342515922294842,1.5225180859304865,0.015155447595260683
tcc,0.8495082500274836,0.84927318653003,0.8518665925131045,0.850216009690206,0.0014342703557538542
tcw,0.8561413648542703,0.8552596075229028,0.8537859275677055,0.8550622999816261,0.0011900499578245897
tcwv,0.8835806600792079,0.8857824415693192,0.8924471473891561,0.8872700830125612,0.004616649986960918
u10,0.8552341833162935,0.8545958746348694,0.8546854365652071,0.8548384981721234,0.0003455870148445719
u100,0.8623022319007446,0.8596427274570133,0.8593985159363589,0.8604478250980389,0.0016105987269167796
v10,0.8514763439277504,0.851733802830737,0.8492430540387833,0.8508177335990902,0.0013697748208804429
v100,0.8533820107341739,0.8518326991322073,0.8504911505664314,0.8519019534776042,0.0014466738577257861
vis,0.8528506356812254,0.8513306014056705,0.8517716362750108,0.8519842911206356,0.0007820119003194292
cp6,0.8480663389774074,0.8487651466866639,0.849773229424066,0.8488682383627123,0.0008581023653833368
mn2t6,1.4294735426534886,1.3891527914336093,1.4355165520274258,1.4180476287048414,0.0252054201764542
mx2t6,1.3503597349414105,1.386581341342287,1.3781884773340545,1.3717098512059174,0.01895997468210704
p10fg6,0.9075345801030827,0.9020703633926278,0.9101562667082701,0.9065870700679936,0.004125383564885186
slhf6,0.867020609623523,0.8684771289037236,0.8684594127800221,0.8679857171024229,0.0008358545325779923
sshf6,0.8929855332908755,0.8866321629283351,0.9031901057465026,0.8942692673219045,0.00835328362916298
ssr6,0.8468939568886551,0.8459231363151754,0.8466551902413594,0.8464907611483966,0.0005058664264727456
ssrd6,0.8454017372863104,0.8475279595901064,0.846191831377856,0.8463738427514244,0.0010747331884570432
str6,0.8781484157990181,0.8828001580621201,0.8795396911467693,0.8801627550026359,0.0023876417124325086
strd6,1.0050343252701177,0.9930474526608187,1.0059120655874336,1.0013312811727901,0.007187417347557594
tp6,0.8666357398705731,0.8693458934257258,0.8695899127493858,0.8685238486818948,0.0016396958620802688
z,0.8601538533967173,0.8598371071078879,0.8574401644470075,0.8591437083172043,0.0014837885095711541
q,0.8488710542708288,0.8497458909402663,0.8493151387902247,0.8493106946671066,0.0004374352663204732
u,0.856895953310101,0.8575629046737253,0.8515049170692943,0.8553212583510401,0.003321829558304964
v,0.8501554869370066,0.8505346487518588,0.8509924088936582,0.8505608481941745,0.0004190756476635731
t,0.915109715335322,0.918912839439182,0.9240222594424002,0.9193482714056348,0.004472198716874093
cos,0.8671551287680983,0.8692938322419046,0.869455797171745,0.8686349193939159,0.0012840924350754326
