Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.3907840470981578,1.3907642558972209,1.3913789573104338,1.390975753435271,0.0003493249871086586
orography,1.2095441336448185,1.2093150338442593,1.2098566638050643,1.209571943764714,0.0002718838091664413
altitude,1.2279063833417683,1.2282458439705,1.2282317439688664,1.2281279904270448,0.00019204681120786097
latitude,1.2395262264046654,1.2376661319137563,1.2396819637866237,1.2389581073683484,0.0011215899270616847
longitude,1.203643365431525,1.2041934341478775,1.2046229301648588,1.204153243248087,0.0004910175638582177
cape,1.2022593992367554,1.202365681530402,1.199121098633237,1.2012487264667981,0.0018433459062513788
sd,1.201322144607721,1.2059735333179458,1.2040181747775713,1.2037712842344126,0.002335502181250898
stl1,1.441823933196491,1.4121621845765953,1.4321993114336695,1.428728476402252,0.01513241073520538
swvl1,1.2073361991043094,1.2079056609008891,1.2017330631528742,1.2056583077193574,0.0034112652146192743
t2m,1.5932193391084422,1.573554362458196,1.6048901700911256,1.5905546238859214,0.0158369422684697
tcc,1.1928570229947197,1.1921177727576855,1.1924257454189926,1.1924668470571325,0.0003713350733934825
tcw,1.1956259050780744,1.1940236929991606,1.1957106907754462,1.1951200962842272,0.0009504589818862179
tcwv,1.1890637122479604,1.1957238024807133,1.1941326230341465,1.1929733792542734,0.0034780864110863594
u10,1.193517339576548,1.1939208049207968,1.1926379724064506,1.1933587056345984,0.0006559636884917708
u100,1.1899860215294364,1.1911568579149372,1.1907065361816669,1.190616471875347,0.0005905913518311954
v10,1.196513598802507,1.1968750540864224,1.1969412433573507,1.1967766320820934,0.0002301850006493908
v100,1.1951356261898454,1.195549954473558,1.194722071785773,1.1951358841497253,0.0004139414041757634
vis,1.1926892520552226,1.194209498879498,1.1940600019873522,1.193652917640691,0.0008378996662204542
cp6,1.192101665757325,1.1974575703413874,1.1924568494261993,1.1940053618416373,0.0029949702008483336
mn2t6,1.522598736444532,1.5690186746615509,1.5734380659110458,1.5550184923390429,0.028163152947580046
mx2t6,1.6425244243829682,1.6741132153053042,1.6555337455716512,1.6573904617533077,0.01587603458733269
p10fg6,1.238197512363214,1.2304359488431693,1.2454502365216096,1.2380278992426643,0.007508580763415797
slhf6,1.2055529142111414,1.203447107932998,1.2037137980638524,1.2042379400693306,0.0011465812887436646
sshf6,1.2279899439832305,1.228234793547598,1.2190198960214944,1.225081544517441,0.005250968929026409
ssr6,1.1925250916067627,1.1927071289083115,1.1924094565398118,1.1925472256849619,0.00015006547839314737
ssrd6,1.1925002281357064,1.191589893432517,1.1927082559880384,1.1922661258520872,0.0005947996392019914
str6,1.2264472888884441,1.2297687130280837,1.2341704545720509,1.2301288188295263,0.0038741552866766588
strd6,1.313381092384172,1.3132440653226642,1.3182253414203922,1.3149501663757428,0.0028372121499311274
tp6,1.2076349283262793,1.2062321941621568,1.2061458547774964,1.2066709924219774,0.0008359084537420909
z,1.1907633847794166,1.1927449637664551,1.1920347671428075,1.1918477052295597,0.001003946183821186
q,1.1955762232952092,1.1911624152355111,1.1966603120980606,1.1944663168762604,0.0029121532706788728
u,1.1947227234118134,1.1968621971205113,1.1986814180062044,1.1967554461795098,0.00198150512123202
v,1.1958786697705042,1.19215701250915,1.1989065331909514,1.1956474051568686,0.0033806981305132895
t,1.2212832332727825,1.2170945916317721,1.2153207358403486,1.2178995202483012,0.0030616623697308177
cos,1.2187743519901273,1.2189245128734167,1.2175071847091745,1.2184020165242395,0.0007785756582741072
