Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.2888978221090783,1.290419647719322,1.2890506309829952,1.2894560336037986,0.0008380046304847957
orography,1.1290441073831194,1.1295059024151075,1.1289974069065098,1.1291824722349122,0.00028107035547125233
altitude,1.1532136212357544,1.1518499066385983,1.153238127479181,1.152767218451178,0.0007945098238003487
latitude,1.1476034952846699,1.1485932101630536,1.1480804401690996,1.1480923818722744,0.0004949654920593612
longitude,1.116726078099145,1.1163325474264267,1.1170064037978007,1.1166883431077907,0.000338509304879049
cape,1.1146360788840917,1.109659023245164,1.1078975462242104,1.1107308827844886,0.0034947986717552898
sd,1.1250208756403641,1.1291393572748059,1.1295855361673441,1.1279152563608381,0.0025165151931440814
stl1,1.444683407419047,1.4153024184054712,1.4204519934357374,1.426812606420085,0.015689285420517333
swvl1,1.1498713123747066,1.1461695172543038,1.1501434187329127,1.1487280827873076,0.002219955778287187
t2m,1.613172764156038,1.6747701714571217,1.6581287343884743,1.6486905566672112,0.0318648638091787
tcc,1.1149177971959592,1.1153377409219747,1.1122027559159757,1.1141527646779699,0.0017017605037564416
tcw,1.119626538103555,1.1192813601955336,1.1202426308220337,1.119716843040374,0.0004869564051877619
tcwv,1.1280082150011577,1.1317102588574985,1.126547820548411,1.1287554314690225,0.0026610978300637377
u10,1.1129406441378542,1.1131583066172968,1.1106009600933007,1.1122333036161505,0.0014178340069210221
u100,1.1186153811655384,1.1169012612355997,1.1168759453322619,1.1174641959111333,0.000997036028040196
v10,1.1106743031567898,1.1111940951262798,1.1100363383044787,1.1106349121958494,0.0005798827040528041
v100,1.1171426046279536,1.1149751197331879,1.1160009697324333,1.1160395646978583,0.0010842577510797354
vis,1.1187212206235495,1.1171147010277866,1.1152878838635731,1.1170412685049698,0.0017178459123002555
cp6,1.1148180179079004,1.115056986815928,1.114851761246986,1.1149089219902715,0.00012933308811236322
mn2t6,1.608339300704223,1.6044403226060704,1.6048999452451833,1.6058931895184922,0.0021308233601859774
mx2t6,1.6912839558709232,1.702230226776715,1.7140032141336885,1.7025057989271088,0.011362135759183314
p10fg6,1.1511159836365399,1.1490879260027163,1.1508382941973083,1.1503474012788548,0.0010995391464465574
slhf6,1.1251874584000128,1.1222838081966688,1.125153365750035,1.1242082107822389,0.0016666687015442167
sshf6,1.127628452464353,1.134284267499952,1.1298943945655138,1.1306023715099396,0.0033839166600857073
ssr6,1.1108775205861379,1.1108491300762944,1.1089143017436225,1.1102136508020182,0.0011253588258541129
ssrd6,1.1110069753999314,1.111357780023806,1.1138318961808449,1.112065550534861,0.0015397235715699992
str6,1.131393531776369,1.1249103377153773,1.1221755872422963,1.1261598189113473,0.004734292745767091
strd6,1.2791457418097936,1.2453341405526637,1.2595812618058517,1.2613537147227696,0.016975343498727948
tp6,1.1126763441946461,1.1113774230727216,1.1155886943234101,1.1132141538635925,0.0021565321274509704
z,1.1163311462807433,1.114886479157603,1.1182463793041175,1.1164880015808214,0.0016854331602021602
q,1.1283751523185537,1.134155877902765,1.130609467458756,1.131046832560025,0.002915075169501585
u,1.1247754744809813,1.1250094166707356,1.1219061517823077,1.1238970143113416,0.0017281008200246933
v,1.10765994596597,1.106047195140268,1.110908112695359,1.1082050846005325,0.002475886097444228
t,1.1558087432844153,1.1562834161959106,1.1561781659810035,1.1560901084871098,0.0002492873540715305
cos,1.1420477846904422,1.137011295226101,1.1449356792515084,1.1413315863893505,0.004010445181073847
