Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.019338980021959,1.0177110841277646,1.019192607329131,1.0187475571596183,0.0009005906398699394
orography,0.8206581240085261,0.8204608242137206,0.82104702095989,0.8207219897273789,0.00029827131749189043
altitude,0.8785281687199903,0.8772721029681643,0.8764336294454402,0.8774113003778649,0.001054184818857063
latitude,0.8276161626563772,0.82785846338848,0.8283370720500222,0.8279372326982931,0.00036685288820959727
longitude,0.8019082912648497,0.8014764031625465,0.8017654866966301,0.8017167270413421,0.0002200340001354722
cape,0.7960375269776234,0.795536404556764,0.7966854869892723,0.7960864728412199,0.0005761027532890469
sd,0.8099423268118106,0.8098027933752034,0.8114803507967436,0.8104084903279193,0.0009308764920515666
stl1,1.011237618543096,1.0273817705489823,1.0298855044416737,1.0228349645112507,0.010121313945341168
swvl1,0.8343992346127329,0.8359298684712253,0.8365409290412613,0.8356233440417399,0.0011032595685970478
t2m,1.7541597789940488,1.7544215061354447,1.7950914396231659,1.7678909082508865,0.02355671465792509
tcc,0.810013565174338,0.8096664232510842,0.8093792726137299,0.8096864203463839,0.00031761875885409684
tcw,0.8100810186150518,0.8072464456728695,0.8111791733248805,0.8095022125376007,0.0020292483960062256
tcwv,0.8476102511126863,0.8437343081112673,0.8506679735472918,0.8473375109237485,0.0034748697101728678
u10,0.8014131766608896,0.8002911523102577,0.8017948506432799,0.8011663932048091,0.0007816352888846177
u100,0.8063751936575718,0.8076405337974605,0.807672795559253,0.8072295076714284,0.0007400334661502321
v10,0.798024758696393,0.796661577755303,0.7968456914488283,0.7971773426335081,0.0007396350118554299
v100,0.8066393127991598,0.8066951107067457,0.8074717977226878,0.8069354070761978,0.0004653649598479267
vis,0.8054146730800774,0.8051269879759294,0.8084985029448878,0.8063467213336315,0.0018690408654421042
cp6,0.8001892313185308,0.8002088613266319,0.8007388636123829,0.800378985419182,0.0003118181677848965
mn2t6,1.5807780497580115,1.5878722064583854,1.5357633990987816,1.5681378851050596,0.02826061345672418
mx2t6,1.5242304854866346,1.5384458721662688,1.5159035630365392,1.5261933068964808,0.01139861509747067
p10fg6,0.8487467544568527,0.8416049147874325,0.8454996312606203,0.8452837668349685,0.0035758099157564846
slhf6,0.8159408264484652,0.8128620362237359,0.8115419476661494,0.8134482701127835,0.002257274078369306
sshf6,0.8492872255157541,0.8502416165976044,0.850240438001951,0.8499230933717699,0.000550678032072733
ssr6,0.7995743704298878,0.8006692644814989,0.7997543383474006,0.7999993244195958,0.0005871216890394649
ssrd6,0.8099825105757406,0.8117548938521661,0.8120877337551125,0.8112750460610064,0.0011316720310018517
str6,0.806261313956502,0.8042213381132909,0.802408180535178,0.8042969442016571,0.001927679045141977
strd6,0.9016792751513425,0.8947051656813025,0.8983260031576915,0.8982368146634455,0.003487910071325615
tp6,0.8037361190713386,0.8071806142221983,0.8057843790819346,0.8055670374584905,0.0017325024522450412
z,0.8082247782489403,0.8095309016388421,0.8116923870169199,0.8098160223015674,0.0017512989425500492
q,0.8152957637721209,0.8158757007782022,0.8129048749739743,0.8146921131747659,0.0015747212523274745
u,0.8152723904353817,0.8151183697576353,0.8142922036125204,0.8148943212685125,0.0005271051565260829
v,0.8058730182042757,0.8060944185936645,0.8060047965791773,0.8059907444590392,0.00011136709417803395
t,0.8784846305572401,0.8674661119344178,0.8729560418670517,0.8729689281195698,0.0055092706143371264
cos,0.8190113717243337,0.8162416995430928,0.8126444505937397,0.8159658406203887,0.0031924120629592437
