Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.0806020410929975,1.0806994427731378,1.0823562126730804,1.0812192321797387,0.000985857623342927
orography,0.8917235701794926,0.8917991211333534,0.8918330188321401,0.8917852367149953,5.602976616446089e-05
altitude,0.9567702312717871,0.958219575663692,0.9597698981074559,0.9582532350143117,0.001500116660518788
latitude,0.9025205162841274,0.9044192531403652,0.9027382640895196,0.9032260111713374,0.0010390973602965427
longitude,0.8722926964628012,0.871896286964116,0.872217859654113,0.8721356143603435,0.0002106141944940755
cape,0.8556294050668455,0.8560868550776151,0.8565391108186131,0.856085123654358,0.0004548553474123936
sd,0.8779481326453259,0.87811931055086,0.8767198314998876,0.8775957582320245,0.0007633879740274628
stl1,1.0422290029927295,1.0372019803590138,1.0288268483765235,1.0360859439094223,0.006770420231181034
swvl1,0.8887710850646175,0.8896988364508487,0.8860290624920191,0.8881663280024951,0.001908168901163161
t2m,1.7601844289278774,1.710184822626643,1.699810047263449,1.7233930996059896,0.03228173517506262
tcc,0.8618625356936316,0.8612055332158932,0.8636750896350734,0.862247719514866,0.0012790434546895496
tcw,0.8646225332185066,0.8643919613052374,0.8671017289546178,0.8653720744927873,0.0015023545752567299
tcwv,0.8998751261745273,0.89079365636815,0.8858100050140983,0.8921595958522586,0.007131356905952138
u10,0.8629093865829777,0.8662180571461422,0.864228276903087,0.8644519068774023,0.001665632912122914
u100,0.8720260889272425,0.8759233415949276,0.8723439762716555,0.8734311355979418,0.002164158298159613
v10,0.8621252310980265,0.8629931068561515,0.862564060702348,0.8625607995521754,0.0004339470695955721
v100,0.8659445594896349,0.8657038339514803,0.8659528150108979,0.8658670694840044,0.0001414263685337436
vis,0.8610224795098705,0.8620052320610825,0.863373882776307,0.8621338647824199,0.0011809674479430134
cp6,0.8609470795113106,0.8627645115897749,0.8602058597100158,0.8613058169370338,0.0013165083615038146
mn2t6,1.5261223118835936,1.5486519369299965,1.537649786890997,1.5374746785681956,0.011265833230454448
mx2t6,1.5001315276208924,1.4666661687281026,1.4712147258290287,1.4793374740593412,0.01815122146208322
p10fg6,0.9224174354549315,0.9138635771828215,0.9157722006480775,0.9173510710952769,0.004490183376168015
slhf6,0.8841142094390096,0.8779669552578157,0.884776653031383,0.8822859392427361,0.003754986667721811
sshf6,0.9181749139544798,0.9144523770875812,0.9184647789523949,0.917030689998152,0.0022375831890381103
ssr6,0.8614523269179587,0.8595091674826726,0.8547262438759278,0.8585625794255197,0.003461512672883401
ssrd6,0.8657185257565982,0.8630971661963976,0.8640863845844459,0.8643006921791473,0.0013237549980354326
str6,0.8712864919119111,0.8724879316485655,0.8691618109784457,0.8709787448463074,0.001684280520085759
strd6,0.9191469397700477,0.9207037751598145,0.9210296841195323,0.9202934663497983,0.0010062040355026689
tp6,0.8772292155433944,0.8768097232640153,0.8780915932570412,0.8773768440214836,0.0006535620057900282
z,0.8715155038884487,0.8718674557522019,0.8769303773567373,0.8734377789991292,0.0030297937214065233
q,0.8611981059406438,0.8616370080682885,0.8609840959963394,0.8612730700017573,0.00033284869125199397
u,0.8635844212649596,0.8641489525720549,0.8674420556011432,0.8650584764793859,0.002083449296582613
v,0.8664978218810655,0.8639350463649034,0.8654826856170412,0.8653051846210035,0.0012905752745407152
t,0.92838809732136,0.930055316719152,0.9321236354637183,0.9301890165014101,0.0018713545968323281
cos,0.8832980082632668,0.8821599386035113,0.8865835094522673,0.8840138187730151,0.0022970161683999084
