Feature,CRPS_0,CRPS_1,CRPS_2,CRPS_mean,CRPS_std
id,1.0236909910769885,1.0226976244868016,1.0238314150621186,1.023406676875303,0.0006180584043029582
orography,0.7909686019880838,0.7912432122414927,0.7914296820284119,0.7912138320859962,0.00023193985438037118
altitude,0.8213373319413417,0.8220839054167887,0.8207198439088522,0.8213803604223275,0.0006830479756140266
latitude,0.8518944291380649,0.851420642195041,0.8513816086271574,0.8515655599867545,0.0002854769585591527
longitude,0.7872479971035977,0.7872640590638439,0.7867823661535185,0.7870981407736535,0.000273586740692477
cape,0.7848480331332163,0.7855058306383885,0.7862170679973789,0.7855236439229946,0.0006846912440323257
sd,0.7899604036655882,0.7925197310955765,0.7877681917024587,0.7900827754878744,0.0023781322079007273
stl1,0.9917592614708901,1.0129605255432912,0.9913828680821004,0.9987008850320939,0.012350644866856763
swvl1,0.8133233763542403,0.8139885053626782,0.8142953966308372,0.8138690927825852,0.0004968907100582401
t2m,1.6778268890204455,1.646042311266252,1.6845200299332124,1.66946307673997,0.02055720616598266
tcc,0.8026488866075067,0.8022137623965707,0.80403026072366,0.8029643032425792,0.0009484367576912475
tcw,0.8037622589843569,0.8007238819512962,0.8009384897277864,0.8018082102211465,0.0016956544610225617
tcwv,0.8266706658059484,0.8304508537380566,0.8330308215305265,0.8300507803581771,0.0031988965663470857
u10,0.7878538194867738,0.7892143520113668,0.7892924288712396,0.7887868667897934,0.0008089851366162591
u100,0.8047649528933061,0.7994840860952321,0.8029640358464046,0.8024043582783142,0.002684551688814645
v10,0.7863832359434507,0.785760706869615,0.7847870083794707,0.7856436503975122,0.0008045261165731551
v100,0.7929906167151417,0.7916615408242981,0.7913122684865854,0.7919881420086751,0.0008855588316435244
vis,0.7963830746509823,0.7937130199833915,0.7965730389536111,0.7955563778626616,0.0015992178752030023
cp6,0.7857092854120427,0.7859259872294341,0.7885899103873543,0.786741727676277,0.0016042363976543075
mn2t6,1.4731641389572925,1.5057032775388006,1.5019523258362955,1.4936065807774626,0.01780273800141202
mx2t6,1.5431011421588443,1.5583317555350797,1.5235825641609149,1.5416718206182798,0.017418633566939897
p10fg6,0.8436447791453063,0.8383049862622042,0.8434872290091207,0.8418123314722105,0.0030384713801463008
slhf6,0.7981969458607026,0.7993407751459474,0.7974745845180444,0.7983374351748981,0.0009409940491153748
sshf6,0.8452729533008968,0.8347205812128711,0.8424517867871831,0.840815107100317,0.005463257221574533
ssr6,0.78562638827548,0.7846055219981745,0.7848294605825682,0.7850204569520742,0.0005365647201487451
ssrd6,0.7912945122872178,0.790172706499613,0.7903088760703477,0.7905920316190596,0.0006121640751061841
str6,0.7980735155447986,0.7983634055928899,0.8017686276740458,0.7994018496039114,0.0020548084788970834
strd6,0.9580578283174384,0.9590514760728164,0.9584884972272197,0.9585326005391582,0.0004982898674816694
tp6,0.7972900723903886,0.8000787794921844,0.8012896524936689,0.7995528347920806,0.0020510055146962186
z,0.7960731041140705,0.7964815195222174,0.7966824921157613,0.7964123719173496,0.00031052290993638414
q,0.7934867071940962,0.7967107296728948,0.7958274858990596,0.7953416409220169,0.0016660174795715436
u,0.8011157304882459,0.8044553253220506,0.8000390748370284,0.8018700435491083,0.0023027284320899103
v,0.7908943991944626,0.7912800415289729,0.7907360720393349,0.7909701709209235,0.00027978870118787485
t,0.8520065450413645,0.8467078911957501,0.8520167420246938,0.8502437260872696,0.0030621270841821244
cos,0.8081593166464642,0.8073342211857601,0.8100866594751535,0.8085267324357925,0.0014125243027698468
